Step,Loss,Epoch
9750,0.2918,0.8138564273789649
9800,0.2885,0.8180300500834724
9850,0.3155,0.82220367278798
9900,0.2854,0.8263772954924875
9950,0.2898,0.830550918196995
10000,0.3027,0.8347245409015025
10050,0.2869,0.83889816360601
10100,0.2864,0.8430717863105175
10150,0.2941,0.8472454090150251
10200,0.2962,0.8514190317195326
10250,0.2982,0.8555926544240401
10300,0.2962,0.8597662771285476
10350,0.2929,0.8639398998330551
10400,0.2925,0.8681135225375626
10450,0.2911,0.8722871452420701
10500,0.2833,0.8764607679465777
10550,0.2834,0.8806343906510852
10600,0.3036,0.8848080133555927
10650,0.3011,0.8889816360601002
10700,0.2775,0.8931552587646077
10750,0.2888,0.8973288814691152
10800,0.2859,0.9015025041736227
10850,0.2731,0.9056761268781303
10900,0.2865,0.9098497495826378
10950,0.2829,0.9140233722871453
11000,0.283,0.9181969949916527
11050,0.2949,0.9223706176961602
11100,0.2914,0.9265442404006677
11150,0.2806,0.9307178631051753
11200,0.288,0.9348914858096828
11250,0.2929,0.9390651085141903
11300,0.2992,0.9432387312186978
11350,0.3089,0.9474123539232053
11400,0.2824,0.9515859766277128
11450,0.2915,0.9557595993322203
11500,0.2818,0.9599332220367279
11550,0.2798,0.9641068447412354
11600,0.2941,0.9682804674457429
11650,0.2855,0.9724540901502504
11700,0.2847,0.9766277128547579
11750,0.2825,0.9808013355592654
11800,0.2842,0.9849749582637729
11850,0.2693,0.9891485809682805
11900,0.2945,0.993322203672788
11950,0.2748,0.9974958263772955
12000,0.2949,1.001669449081803
12050,0.2357,1.0058430717863105
12100,0.2329,1.010016694490818
12150,0.2384,1.0141903171953255
12200,0.2388,1.018363939899833
12250,0.2445,1.0225375626043405
12300,0.2416,1.026711185308848
12350,0.2397,1.0308848080133557
12400,0.2324,1.0350584307178632
12450,0.2496,1.0392320534223707
12500,0.2446,1.0434056761268782
12550,0.252,1.0475792988313857
12600,0.2511,1.0517529215358932
12650,0.2238,1.0559265442404007
12700,0.249,1.0601001669449082
12750,0.2348,1.0642737896494157
12800,0.2324,1.0684474123539232
12850,0.2294,1.0726210350584306
12900,0.2305,1.0767946577629381
12950,0.228,1.0809682804674456
13000,0.237,1.0851419031719534
13050,0.2454,1.0893155258764609
13100,0.2412,1.0934891485809684
13150,0.2298,1.0976627712854758
13200,0.2318,1.1018363939899833
13250,0.2467,1.1060100166944908
13300,0.2318,1.1101836393989983
13350,0.2438,1.1143572621035058
13400,0.2384,1.1185308848080133
13450,0.2564,1.1227045075125208
13500,0.2347,1.1268781302170283
13550,0.2233,1.1310517529215358
13600,0.2291,1.1352253756260433
13650,0.2372,1.139398998330551
13700,0.2297,1.1435726210350585
13750,0.2291,1.147746243739566
13800,0.234,1.1519198664440735
13850,0.2308,1.156093489148581
13900,0.2207,1.1602671118530885
13950,0.2346,1.164440734557596
14000,0.2188,1.1686143572621035
14050,0.244,1.172787979966611
14100,0.2352,1.1769616026711185
14150,0.2398,1.181135225375626
14200,0.2229,1.1853088480801335
14250,0.2219,1.189482470784641
14300,0.2391,1.1936560934891487
14350,0.2585,1.197829716193656
14400,0.2425,1.2020033388981637
14450,0.2474,1.2061769616026712
14500,0.2459,1.2103505843071787
14550,0.2351,1.2145242070116862
14600,0.2394,1.2186978297161937
14650,0.2417,1.2228714524207012
14700,0.2441,1.2270450751252087
14750,0.2422,1.2312186978297162
14800,0.2496,1.2353923205342237
14850,0.2359,1.2395659432387311
14900,0.2141,1.2437395659432386
14950,0.2337,1.2479131886477464
15000,0.2354,1.2520868113522536
15050,0.2264,1.2562604340567614
15100,0.2444,1.2604340567612689
15150,0.2388,1.2646076794657763
15200,0.241,1.2687813021702838
15250,0.2322,1.2729549248747913
15300,0.2153,1.2771285475792988
15350,0.2287,1.2813021702838063
15400,0.2395,1.2854757929883138
15450,0.2374,1.2896494156928213
15500,0.237,1.2938230383973288
15550,0.2517,1.2979966611018363
15600,0.2263,1.302170283806344
15650,0.2435,1.3063439065108513
15700,0.2424,1.310517529215359
15750,0.228,1.3146911519198665
15800,0.2403,1.318864774624374
15850,0.2365,1.3230383973288815
15900,0.244,1.327212020033389
15950,0.247,1.3313856427378965
16000,0.2413,1.335559265442404
16050,0.2316,1.3397328881469115
16100,0.2299,1.343906510851419
16150,0.2478,1.3480801335559265
16200,0.2137,1.352253756260434
16250,0.2348,1.3564273789649417
16300,0.2311,1.360601001669449
16350,0.23,1.3647746243739567
16400,0.2203,1.3689482470784642
16450,0.2354,1.3731218697829717
16500,0.2394,1.3772954924874792
16550,0.2216,1.3814691151919867
16600,0.2508,1.3856427378964942
16650,0.2204,1.3898163606010017
16700,0.2311,1.3939899833055092
16750,0.2447,1.3981636060100167
16800,0.2514,1.4023372287145242
16850,0.2355,1.4065108514190316
16900,0.2329,1.4106844741235394
16950,0.2211,1.4148580968280466
17000,0.2416,1.4190317195325544
17050,0.2431,1.4232053422370616
17100,0.2425,1.4273789649415694
17150,0.2287,1.4315525876460768
17200,0.2415,1.4357262103505843
17250,0.2583,1.4398998330550918
17300,0.2367,1.4440734557595993
17350,0.2543,1.4482470784641068
17400,0.2345,1.4524207011686143
17450,0.2225,1.4565943238731218
17500,0.2329,1.4607679465776293
17550,0.226,1.4649415692821368
17600,0.226,1.4691151919866443
17650,0.2357,1.473288814691152
17700,0.2413,1.4774624373956593
17750,0.2335,1.481636060100167
17800,0.2275,1.4858096828046745
17850,0.2318,1.489983305509182
17900,0.2309,1.4941569282136895
17950,0.2439,1.498330550918197
18000,0.2248,1.5025041736227045
18050,0.2281,1.506677796327212
18100,0.2452,1.5108514190317195
18150,0.2394,1.515025041736227
18200,0.2337,1.5191986644407347
18250,0.2464,1.523372287145242
18300,0.252,1.5275459098497497
18350,0.2372,1.531719532554257
18400,0.2379,1.5358931552587647
18450,0.2317,1.540066777963272
18500,0.239,1.5442404006677797
18550,0.2503,1.5484140233722872
18600,0.2418,1.5525876460767947
18650,0.2292,1.5567612687813022
18700,0.2409,1.5609348914858097
18750,0.242,1.5651085141903172
18800,0.2289,1.5692821368948247
18850,0.2452,1.5734557595993324
18900,0.233,1.5776293823038396
18950,0.2327,1.5818030050083474
19000,0.2311,1.5859766277128546
19050,0.2259,1.5901502504173624
19100,0.2553,1.5943238731218696
19150,0.2271,1.5984974958263773
19200,0.2258,1.6026711185308848
19250,0.243,1.6068447412353923
19300,0.2449,1.6110183639398998
19350,0.2436,1.6151919866444073
19400,0.2166,1.6193656093489148
19450,0.243,1.6235392320534223
19500,0.2532,1.62771285475793
19550,0.2257,1.6318864774624373
19600,0.2328,1.636060100166945
19650,0.2465,1.6402337228714523
19700,0.2364,1.64440734557596
19750,0.2221,1.6485809682804673
19800,0.2322,1.652754590984975
19850,0.2333,1.6569282136894825
19900,0.2439,1.66110183639399
19950,0.2215,1.6652754590984975
20000,0.2254,1.669449081803005
20050,0.2545,1.6736227045075125
20100,0.2492,1.67779632721202
20150,0.2405,1.6819699499165277
20200,0.2293,1.686143572621035
20250,0.2364,1.6903171953255427
20300,0.2187,1.69449081803005
20350,0.2249,1.6986644407345577
20400,0.246,1.702838063439065
20450,0.2316,1.7070116861435727
20500,0.2389,1.7111853088480802
20550,0.2598,1.7153589315525877
20600,0.2301,1.7195325542570952
20650,0.2405,1.7237061769616027
20700,0.2234,1.7278797996661102
20750,0.2294,1.7320534223706177
20800,0.2353,1.7362270450751254
20850,0.2187,1.7404006677796326
20900,0.2289,1.7445742904841404
20950,0.238,1.7487479131886476
21000,0.2521,1.7529215358931554
21050,0.225,1.7570951585976626
21100,0.2276,1.7612687813021703
21150,0.2397,1.7654424040066778
21200,0.2261,1.7696160267111853
21250,0.2542,1.7737896494156928
21300,0.2367,1.7779632721202003
21350,0.2246,1.7821368948247078
21400,0.2193,1.7863105175292153
21450,0.2519,1.7904841402337228
21500,0.2362,1.7946577629382303
21550,0.2233,1.798831385642738
21600,0.2281,1.8030050083472453
21650,0.2336,1.807178631051753
21700,0.2383,1.8113522537562603
21750,0.2362,1.815525876460768
21800,0.2255,1.8196994991652755
21850,0.2343,1.823873121869783
21900,0.2194,1.8280467445742905
21950,0.2463,1.832220367278798
22000,0.2287,1.8363939899833055
22050,0.2377,1.840567612687813
22100,0.2293,1.8447412353923205
22150,0.2265,1.848914858096828
22200,0.2213,1.8530884808013357
22250,0.2341,1.857262103505843
22300,0.2452,1.8614357262103507
22350,0.2346,1.865609348914858
22400,0.2353,1.8697829716193657
22450,0.2456,1.873956594323873
22500,0.2414,1.8781302170283807
22550,0.2298,1.8823038397328882
22600,0.2235,1.8864774624373957
22650,0.2453,1.8906510851419032
22700,0.2315,1.8948247078464107
22750,0.227,1.8989983305509182
22800,0.2373,1.9031719532554257
22850,0.2137,1.9073455759599334
22900,0.2393,1.9115191986644406
22950,0.23,1.9156928213689484
23000,0.2403,1.9198664440734556
23050,0.2201,1.9240400667779634
23100,0.2212,1.9282136894824706
23150,0.2414,1.9323873121869783
23200,0.2291,1.9365609348914858
23250,0.234,1.9407345575959933
23300,0.229,1.9449081803005008
23350,0.2109,1.9490818030050083
23400,0.2334,1.9532554257095158
23450,0.2478,1.9574290484140233
23500,0.2192,1.961602671118531
23550,0.2188,1.9657762938230383
23600,0.2451,1.969949916527546
23650,0.225,1.9741235392320533
23700,0.2464,1.978297161936561
23750,0.2348,1.9824707846410683
23800,0.2427,1.986644407345576
23850,0.2294,1.9908180300500835
23900,0.2446,1.994991652754591
23950,0.227,1.9991652754590985
24000,0.1848,2.003338898163606
24050,0.1679,2.0075125208681137
24100,0.1722,2.011686143572621
24150,0.1785,2.0158597662771287
24200,0.1627,2.020033388981636
24250,0.17,2.0242070116861437
24300,0.1661,2.028380634390651
24350,0.1841,2.0325542570951587
24400,0.1744,2.036727879799666
24450,0.1629,2.0409015025041737
24500,0.168,2.045075125208681
24550,0.1673,2.0492487479131887
24600,0.1647,2.053422370617696
24650,0.1712,2.0575959933222037
24700,0.1769,2.0617696160267114
24750,0.1644,2.0659432387312187
24800,0.185,2.0701168614357264
24850,0.1637,2.0742904841402336
24900,0.1713,2.0784641068447414
24950,0.1773,2.0826377295492486
25000,0.1554,2.0868113522537564
25050,0.1543,2.0909849749582636
25100,0.1679,2.0951585976627713
25150,0.1677,2.0993322203672786
25200,0.1702,2.1035058430717863
25250,0.1562,2.1076794657762936
25300,0.1718,2.1118530884808013
25350,0.1682,2.116026711185309
25400,0.1625,2.1202003338898163
25450,0.1469,2.124373956594324
25500,0.1646,2.1285475792988313
25550,0.1513,2.132721202003339
25600,0.1786,2.1368948247078463
25650,0.1633,2.141068447412354
25700,0.1763,2.1452420701168613
25750,0.1775,2.149415692821369
25800,0.1658,2.1535893155258763
25850,0.1719,2.157762938230384
25900,0.1567,2.1619365609348913
25950,0.1777,2.166110183639399
26000,0.1673,2.1702838063439067
26050,0.1817,2.174457429048414
26100,0.1581,2.1786310517529217
26150,0.171,2.182804674457429
26200,0.1736,2.1869782971619367
26250,0.1611,2.191151919866444
26300,0.1765,2.1953255425709517
26350,0.1728,2.199499165275459
26400,0.1842,2.2036727879799667
26450,0.1678,2.207846410684474
26500,0.173,2.2120200333889817
26550,0.1609,2.216193656093489
26600,0.1575,2.2203672787979967
26650,0.1627,2.224540901502504
26700,0.1566,2.2287145242070117
26750,0.1666,2.2328881469115194
26800,0.1642,2.2370617696160267
26850,0.163,2.2412353923205344
26900,0.1669,2.2454090150250416
26950,0.1615,2.2495826377295494
27000,0.1717,2.2537562604340566
27050,0.1575,2.2579298831385644
27100,0.1592,2.2621035058430716
27150,0.1776,2.2662771285475793
27200,0.1466,2.2704507512520866
27250,0.1646,2.2746243739565943
27300,0.1577,2.278797996661102
27350,0.1581,2.2829716193656093
27400,0.1718,2.287145242070117
27450,0.1735,2.2913188647746243
27500,0.1706,2.295492487479132
27550,0.1651,2.2996661101836393
27600,0.1674,2.303839732888147
27650,0.1761,2.3080133555926543
27700,0.1712,2.312186978297162
27750,0.163,2.3163606010016693
27800,0.1649,2.320534223706177
27850,0.1629,2.3247078464106843
27900,0.1594,2.328881469115192
27950,0.1749,2.3330550918196993
28000,0.1466,2.337228714524207
28050,0.1723,2.3414023372287147
28100,0.1686,2.345575959933222
28150,0.182,2.3497495826377297
28200,0.1611,2.353923205342237
28250,0.1769,2.3580968280467447
28300,0.1596,2.362270450751252
28350,0.1607,2.3664440734557597
28400,0.1691,2.370617696160267
28450,0.1696,2.3747913188647747
28500,0.1648,2.378964941569282
28550,0.1731,2.3831385642737897
28600,0.1604,2.3873121869782974
28650,0.1713,2.3914858096828047
28700,0.1778,2.395659432387312
28750,0.1787,2.3998330550918197
28800,0.1547,2.4040066777963274
28850,0.1563,2.4081803005008346
28900,0.1569,2.4123539232053424
28950,0.1628,2.4165275459098496
29000,0.1729,2.4207011686143574
29050,0.1572,2.4248747913188646
29100,0.1626,2.4290484140233723
29150,0.1685,2.4332220367278796
29200,0.1505,2.4373956594323873
29250,0.1557,2.4415692821368946
29300,0.164,2.4457429048414023
29350,0.164,2.44991652754591
29400,0.1785,2.4540901502504173
29450,0.1636,2.458263772954925
29500,0.1676,2.4624373956594323
29550,0.1718,2.46661101836394
29600,0.1665,2.4707846410684473
29650,0.1598,2.474958263772955
29700,0.1712,2.4791318864774623
29750,0.1647,2.48330550918197
29800,0.1569,2.4874791318864773
29850,0.1694,2.491652754590985
29900,0.189,2.4958263772954927
29950,0.1598,2.5
30000,0.1697,2.5041736227045073
30050,0.177,2.508347245409015
30100,0.169,2.5125208681135227
30150,0.1623,2.51669449081803
30200,0.1625,2.5208681135225377
30250,0.1692,2.525041736227045
30300,0.1653,2.5292153589315527
30350,0.1616,2.53338898163606
30400,0.1627,2.5375626043405677
30450,0.1711,2.5417362270450754
30500,0.171,2.5459098497495827
30550,0.1554,2.55008347245409
30600,0.1612,2.5542570951585977
30650,0.159,2.5584307178631054
30700,0.1587,2.5626043405676127
30750,0.1582,2.56677796327212
30800,0.1613,2.5709515859766277
30850,0.1728,2.5751252086811354
30900,0.1642,2.5792988313856426
30950,0.1579,2.5834724540901504
31000,0.1483,2.5876460767946576
31050,0.1674,2.5918196994991654
31100,0.1599,2.5959933222036726
31150,0.1572,2.6001669449081803
31200,0.1599,2.604340567612688
31250,0.1579,2.6085141903171953
31300,0.1699,2.6126878130217026
31350,0.1785,2.6168614357262103
31400,0.1656,2.621035058430718
31450,0.1601,2.6252086811352253
31500,0.1613,2.629382303839733
31550,0.1657,2.6335559265442403
31600,0.1677,2.637729549248748
31650,0.1723,2.6419031719532553
31700,0.1617,2.646076794657763
31750,0.1686,2.6502504173622703
31800,0.1689,2.654424040066778
31850,0.1579,2.6585976627712853
31900,0.1579,2.662771285475793
31950,0.1636,2.6669449081803007
32000,0.1636,2.671118530884808
32050,0.1445,2.6752921535893153
32100,0.1615,2.679465776293823
32150,0.1606,2.6836393989983307
32200,0.1574,2.687813021702838
32250,0.1695,2.6919866444073457
32300,0.1629,2.696160267111853
32350,0.1561,2.7003338898163607
32400,0.1766,2.704507512520868
32450,0.1776,2.7086811352253757
32500,0.172,2.7128547579298834
32550,0.1622,2.7170283806343907
32600,0.159,2.721202003338898
32650,0.1588,2.7253756260434057
32700,0.1683,2.7295492487479134
32750,0.1665,2.7337228714524207
32800,0.1685,2.7378964941569284
32850,0.1785,2.7420701168614356
32900,0.176,2.7462437395659434
32950,0.1624,2.7504173622704506
33000,0.1621,2.7545909849749584
33050,0.1625,2.7587646076794656
33100,0.1734,2.7629382303839733
33150,0.1603,2.7671118530884806
33200,0.1738,2.7712854757929883
33250,0.1482,2.775459098497496
33300,0.16,2.7796327212020033
33350,0.1722,2.7838063439065106
33400,0.173,2.7879799666110183
33450,0.1596,2.792153589315526
33500,0.1513,2.7963272120200333
33550,0.161,2.800500834724541
33600,0.1789,2.8046744574290483
33650,0.157,2.808848080133556
33700,0.1615,2.8130217028380633
33750,0.1624,2.817195325542571
33800,0.131,2.8213689482470787
33850,0.1506,2.825542570951586
33900,0.1714,2.8297161936560933
33950,0.1639,2.833889816360601
34000,0.1512,2.8380634390651087
34050,0.1575,2.842237061769616
34100,0.1828,2.8464106844741233
34150,0.1652,2.850584307178631
34200,0.1528,2.8547579298831387
34250,0.1729,2.858931552587646
34300,0.1653,2.8631051752921537
34350,0.1567,2.867278797996661
34400,0.1657,2.8714524207011687
34450,0.1681,2.875626043405676
34500,0.1524,2.8797996661101837
34550,0.1621,2.8839732888146914
34600,0.1642,2.8881469115191987
34650,0.1609,2.892320534223706
34700,0.17,2.8964941569282137
34750,0.1586,2.9006677796327214
34800,0.1618,2.9048414023372287
34850,0.152,2.9090150250417364
34900,0.1566,2.9131886477462436
34950,0.1747,2.9173622704507514
35000,0.1679,2.9215358931552586
35050,0.1588,2.9257095158597664
35100,0.1843,2.9298831385642736
35150,0.1655,2.9340567612687813
35200,0.1603,2.9382303839732886
35250,0.153,2.9424040066777963
35300,0.1544,2.946577629382304
35350,0.172,2.9507512520868113
35400,0.1561,2.9549248747913186
35450,0.1729,2.9590984974958263
35500,0.1662,2.963272120200334
35550,0.1625,2.9674457429048413
35600,0.1622,2.971619365609349
35650,0.1595,2.9757929883138563
35700,0.1751,2.979966611018364
35750,0.1688,2.9841402337228713
35800,0.1705,2.988313856427379
35850,0.1553,2.9924874791318867
35900,0.1455,2.996661101836394
